p_1_x,p_1_y,p_1_z,p_2_x,p_2_y,p_2_z,p_3_x,p_3_y,p_3_z,p_4_x,p_4_y,p_4_z,p_5_x,p_5_y,p_5_z,p_6_x,p_6_y,p_6_z,p_7_x,p_7_y,p_7_z,p_8_x,p_8_y,p_8_z,p_9_x,p_9_y,p_9_z,p_10_x,p_10_y,p_10_z,p_11_x,p_11_y,p_11_z,p_12_x,p_12_y,p_12_z,p_13_x,p_13_y,p_13_z,p_14_x,p_14_y,p_14_z,p_15_x,p_15_y,p_15_z,p_16_x,p_16_y,p_16_z,p_17_x,p_17_y,p_17_z,p_18_x,p_18_y,p_18_z,p_19_x,p_19_y,p_19_z,p_20_x,p_20_y,p_20_z,p_21_x,p_21_y,p_21_z,sign
0.696557879447937,0.4392528831958771,4.468748011277057e-05,0.6542692184448242,0.4013654589653015,-0.013818930834531784,0.6257410049438477,0.35131245851516724,-0.06497978419065475,0.601425290107727,0.31914520263671875,-0.11661931872367859,0.5898044109344482,0.2885175049304962,-0.16763877868652344,0.7035900950431824,0.27248817682266235,-0.07945898920297623,0.6908827424049377,0.21675343811511993,-0.11282749474048615,0.6882492899894714,0.1667177975177765,-0.12795624136924744,0.6869529485702515,0.11837173998355865,-0.1480691283941269,0.7287859916687012,0.2916294038295746,-0.09807546436786652,0.6555224657058716,0.25800636410713196,-0.14046496152877808,0.6190206408500671,0.2890920042991638,-0.1300724595785141,0.6061433553695679,0.31538861989974976,-0.11440680921077728,0.7344853281974792,0.32705754041671753,-0.11783184856176376,0.648581862449646,0.295821875333786,-0.1410066783428192,0.6255146861076355,0.33696165680885315,-0.10103798657655716,0.6314728856086731,0.36504703760147095,-0.06900592893362045,0.7294426560401917,0.36722829937934875,-0.14105136692523956,0.6604034900665283,0.3465209901332855,-0.1467946171760559,0.6414571404457092,0.36783894896507263,-0.115117646753788,0.6484391689300537,0.3798397183418274,-0.0888013243675232,5
0.6872451305389404,0.4420720934867859,-7.188355084508657e-05,0.6389503479003906,0.40135717391967773,-0.023321237415075302,0.6063894033432007,0.3525184094905853,-0.08705711364746094,0.5834032893180847,0.3210604190826416,-0.1549980789422989,0.5906702280044556,0.3134315609931946,-0.21398231387138367,0.6911390423774719,0.2611188292503357,-0.08562324941158295,0.655755341053009,0.20010250806808472,-0.13375234603881836,0.6428113579750061,0.1954697072505951,-0.14119768142700195,0.6485089063644409,0.17977556586265564,-0.14758358895778656,0.7191724181175232,0.2848082482814789,-0.10598006844520569,0.6360483169555664,0.25815537571907043,-0.16197989881038666,0.6144455671310425,0.31517520546913147,-0.13082925975322723,0.6289505958557129,0.33778658509254456,-0.09694621711969376,0.7272171378135681,0.3238646686077118,-0.1331251710653305,0.6463760733604431,0.30574825406074524,-0.16640575230121613,0.6335921287536621,0.3501336872577667,-0.12785375118255615,0.6521055698394775,0.3649279475212097,-0.10214383900165558,0.7224507331848145,0.365902304649353,-0.16261059045791626,0.6588283181190491,0.3541789948940277,-0.17170675098896027,0.6465793251991272,0.3795124888420105,-0.1491769552230835,0.6631211042404175,0.3943525552749634,-0.13853637874126434,5
0.6830066442489624,0.44506195187568665,-4.1082192183239385e-05,0.6341761350631714,0.409968763589859,-0.025637488812208176,0.5965840220451355,0.35490912199020386,-0.08937127143144608,0.5754860043525696,0.3195795714855194,-0.15675245225429535,0.594569981098175,0.316719651222229,-0.21367911994457245,0.6867948174476624,0.2600286900997162,-0.06860282272100449,0.6709807515144348,0.19305957853794098,-0.1299947202205658,0.6697603464126587,0.1391810178756714,-0.16085202991962433,0.6750349402427673,0.08327047526836395,-0.1807214468717575,0.7162768244743347,0.2781384289264679,-0.08894433826208115,0.6343944668769836,0.2523214817047119,-0.15082736313343048,0.6147810220718384,0.3147140145301819,-0.11390983313322067,0.6296834945678711,0.3394850790500641,-0.07231079041957855,0.7266853451728821,0.3180054724216461,-0.11939508467912674,0.6439494490623474,0.2989025115966797,-0.16693931818008423,0.6313266754150391,0.3505079746246338,-0.12723803520202637,0.6511902809143066,0.3669017553329468,-0.0943433940410614,0.7233635187149048,0.3624012768268585,-0.15279385447502136,0.6569416522979736,0.3547908365726471,-0.1674829125404358,0.6455664038658142,0.38560253381729126,-0.1417250782251358,0.6660069227218628,0.40040305256843567,-0.12800829112529755,5
0.6859515309333801,0.4506493806838989,-5.535150921787135e-05,0.6326261162757874,0.41241568326950073,-0.020643102005124092,0.5952233672142029,0.35428550839424133,-0.08512090891599655,0.5742883682250977,0.3194592297077179,-0.15568241477012634,0.590061604976654,0.3167489171028137,-0.21538391709327698,0.6843494772911072,0.2557293474674225,-0.06609871238470078,0.6747984290122986,0.18301738798618317,-0.12743045389652252,0.6761055588722229,0.1244702935218811,-0.15894895792007446,0.6826780438423157,0.06437794864177704,-0.17863479256629944,0.716018557548523,0.2740802764892578,-0.0904320552945137,0.6341281533241272,0.24878127872943878,-0.15316717326641083,0.6116151809692383,0.31544414162635803,-0.11429036408662796,0.6247135400772095,0.3421748876571655,-0.06952871382236481,0.7272763848304749,0.31527891755104065,-0.12546904385089874,0.6436764597892761,0.297335147857666,-0.17506666481494904,0.6293538808822632,0.3511236310005188,-0.13619399070739746,0.6501021981239319,0.3672172427177429,-0.10261834412813187,0.7241168022155762,0.3615167737007141,-0.16190843284130096,0.6553148627281189,0.35900241136550903,-0.1760823279619217,0.6444647312164307,0.39061033725738525,-0.15248271822929382,0.6677037477493286,0.40385961532592773,-0.14102420210838318,5
0.6805974841117859,0.4528629779815674,-7.605995779158548e-05,0.6311649680137634,0.4105929732322693,-0.02006172388792038,0.5935875773429871,0.35159558057785034,-0.08876409381628036,0.5731345415115356,0.3179932236671448,-0.16445910930633545,0.5920621752738953,0.3193627595901489,-0.22712311148643494,0.6815853118896484,0.2540143132209778,-0.06924194097518921,0.6702166199684143,0.17182257771492004,-0.13539469242095947,0.6700106263160706,0.10894988477230072,-0.17022767663002014,0.676211416721344,0.04609295725822449,-0.19199346005916595,0.7151082754135132,0.2747032344341278,-0.09625518321990967,0.6322687268257141,0.24697145819664001,-0.16313092410564423,0.6113016605377197,0.31263673305511475,-0.12408038973808289,0.6283542513847351,0.3379786014556885,-0.0799996554851532,0.7277638912200928,0.3162178099155426,-0.13387617468833923,0.6418182253837585,0.29735952615737915,-0.18853767216205597,0.6284615397453308,0.35033780336380005,-0.14656274020671844,0.6516304612159729,0.3667551279067993,-0.1112942174077034,0.7250524759292603,0.3616073429584503,-0.17253005504608154,0.6561317443847656,0.3553246259689331,-0.18992620706558228,0.6441969275474548,0.38757938146591187,-0.16704902052879333,0.6684741377830505,0.4011905789375305,-0.1559225171804428,5
0.6859166026115417,0.4568362832069397,-8.020152017707005e-05,0.6324842572212219,0.4146197736263275,-0.010676681995391846,0.592494785785675,0.3555104732513428,-0.07415007054805756,0.5716158747673035,0.31970399618148804,-0.14551380276679993,0.5931144952774048,0.3151438236236572,-0.2043808549642563,0.6774917840957642,0.2521854639053345,-0.06127280369400978,0.6686316132545471,0.16348393261432648,-0.12355902045965195,0.6688759326934814,0.09800608456134796,-0.15821467339992523,0.6762111783027649,0.03571517765522003,-0.17987120151519775,0.7126610279083252,0.2730793058872223,-0.0935092344880104,0.6329692602157593,0.24215197563171387,-0.1562386006116867,0.6114858388900757,0.30652931332588196,-0.12119055539369583,0.6282877326011658,0.3342677652835846,-0.08179260045289993,0.7266412377357483,0.3145714998245239,-0.13481062650680542,0.6414409279823303,0.2978913486003876,-0.1902536302804947,0.6282719969749451,0.3489760756492615,-0.15281417965888977,0.6524139046669006,0.3642055094242096,-0.12035561352968216,0.7254393696784973,0.36064326763153076,-0.17590384185314178,0.6577682495117188,0.3562025725841522,-0.19495868682861328,0.6460063457489014,0.38816866278648376,-0.1755072921514511,0.669969379901886,0.40110671520233154,-0.16544319689273834,5
0.688711404800415,0.4642968475818634,-0.00010114486940437928,0.6311001181602478,0.41899198293685913,-0.009983241558074951,0.589796781539917,0.36016494035720825,-0.07379110157489777,0.5687532424926758,0.32209309935569763,-0.14665983617305756,0.5922960638999939,0.3143497109413147,-0.20545560121536255,0.677833616733551,0.25155535340309143,-0.05723840370774269,0.6653015613555908,0.16222140192985535,-0.12044030427932739,0.6660898923873901,0.09605313837528229,-0.15455736219882965,0.674611508846283,0.032379150390625,-0.175971120595932,0.7135257124900818,0.2730032503604889,-0.09091494977474213,0.631510853767395,0.24000854790210724,-0.1574048101902008,0.6097694635391235,0.30797508358955383,-0.11914694309234619,0.6277037858963013,0.3367273807525635,-0.07568371295928955,0.7276954650878906,0.3149575889110565,-0.13433067500591278,0.6411513686180115,0.29488611221313477,-0.19421643018722534,0.627225399017334,0.3505423367023468,-0.1528853178024292,0.651840090751648,0.36769455671310425,-0.1179523691534996,0.7268159985542297,0.36230194568634033,-0.17698220908641815,0.6579071879386902,0.3539561927318573,-0.2011147439479828,0.6445886492729187,0.3862098455429077,-0.18120236694812775,0.6690711379051208,0.39832431077957153,-0.17029336094856262,5
0.6938639283180237,0.4704124331474304,-9.424023301107809e-05,0.6337653994560242,0.4231891632080078,-0.0033409970346838236,0.592437744140625,0.36521196365356445,-0.06566129624843597,0.5695244073867798,0.32680267095565796,-0.13812796771526337,0.590082049369812,0.313733845949173,-0.19795040786266327,0.6806835532188416,0.2539850175380707,-0.05432556942105293,0.6653629541397095,0.16412325203418732,-0.11905629187822342,0.6651526093482971,0.09593729674816132,-0.15651771426200867,0.672970175743103,0.03088994324207306,-0.17900383472442627,0.7156184315681458,0.27491480112075806,-0.09093277901411057,0.6290678977966309,0.24267199635505676,-0.15749375522136688,0.6100192666053772,0.31049197912216187,-0.12204942852258682,0.6310675144195557,0.33761292695999146,-0.07952609658241272,0.7286821603775024,0.31595855951309204,-0.13604560494422913,0.6408683061599731,0.29536938667297363,-0.19495879113674164,0.6286740303039551,0.351767897605896,-0.1526104360818863,0.6535162925720215,0.3681638538837433,-0.11700285971164703,0.7269601225852966,0.36138036847114563,-0.17961642146110535,0.6557198166847229,0.3519582152366638,-0.2019968181848526,0.6440685391426086,0.38558629155158997,-0.17810961604118347,0.6695987582206726,0.39851492643356323,-0.16425301134586334,5
0.6961661577224731,0.47633442282676697,-0.00010950894647976384,0.6366909742355347,0.4314689338207245,-0.003854460548609495,0.5954793691635132,0.3709166347980499,-0.06348111480474472,0.5710113048553467,0.33088067173957825,-0.13287034630775452,0.588788628578186,0.3148501515388489,-0.1919587105512619,0.6802629828453064,0.25831088423728943,-0.05677848681807518,0.6653285026550293,0.1662113070487976,-0.12003912031650543,0.6652982234954834,0.09725503623485565,-0.15865647792816162,0.6728674173355103,0.03200903534889221,-0.18348275125026703,0.7144930362701416,0.27868714928627014,-0.0930100753903389,0.6308056712150574,0.2414807230234146,-0.1564445197582245,0.6102566123008728,0.3104962706565857,-0.12527048587799072,0.6283332109451294,0.3420557975769043,-0.08781348168849945,0.7270511388778687,0.3193325102329254,-0.13655011355876923,0.6411630511283875,0.29617828130722046,-0.19612374901771545,0.6275675892829895,0.3539508581161499,-0.15584278106689453,0.6493290066719055,0.37336015701293945,-0.12026003748178482,0.7240814566612244,0.3651135563850403,-0.17833690345287323,0.655530571937561,0.35459214448928833,-0.20385676622390747,0.6431443095207214,0.3881000876426697,-0.17867130041122437,0.6660497188568115,0.4023122191429138,-0.1612393707036972,5
0.698081374168396,0.4789023995399475,-0.00012349859753157943,0.6359884738922119,0.4343565106391907,-0.003880732459947467,0.5926675200462341,0.3723580539226532,-0.06236182153224945,0.5679528117179871,0.328478068113327,-0.13103275001049042,0.5887976884841919,0.31168386340141296,-0.18929626047611237,0.6792783737182617,0.2578061521053314,-0.05637037381529808,0.6648237109184265,0.16693523526191711,-0.11699176579713821,0.6653770804405212,0.09755530953407288,-0.15383970737457275,0.6732968688011169,0.032370954751968384,-0.17718113958835602,0.7134406566619873,0.2770850658416748,-0.09226831048727036,0.6296051144599915,0.2439228594303131,-0.15439270436763763,0.6101574897766113,0.3114088177680969,-0.12389352917671204,0.6290555596351624,0.34165239334106445,-0.08782851696014404,0.726270318031311,0.31650856137275696,-0.1355229616165161,0.639286994934082,0.2985832095146179,-0.19618511199951172,0.6272720098495483,0.35632753372192383,-0.15679854154586792,0.6506262421607971,0.37514767050743103,-0.12236703187227249,0.7232652306556702,0.3615068197250366,-0.17675456404685974,0.6535146832466125,0.35411903262138367,-0.20409002900123596,0.6423662900924683,0.387803852558136,-0.17982955276966095,0.6660604476928711,0.40195223689079285,-0.16229672729969025,5
0.6962443590164185,0.48221373558044434,-0.00012241982039995492,0.6351071000099182,0.43780437111854553,-0.004708176478743553,0.5914222598075867,0.37451934814453125,-0.06444790214300156,0.5666365027427673,0.3288525938987732,-0.13431903719902039,0.588729739189148,0.31156906485557556,-0.19442221522331238,0.6815153956413269,0.2581266462802887,-0.059831954538822174,0.6641363501548767,0.16689163446426392,-0.12005849182605743,0.6649162173271179,0.09726102650165558,-0.1558183878660202,0.6731886863708496,0.03127443790435791,-0.17801423370838165,0.7157710194587708,0.2783661484718323,-0.0958065390586853,0.6274515390396118,0.24352353811264038,-0.1589411497116089,0.6090922355651855,0.3110935688018799,-0.12713506817817688,0.6285669803619385,0.34171631932258606,-0.0902569517493248,0.7273651361465454,0.3193701505661011,-0.13898053765296936,0.637455940246582,0.2983959913253784,-0.1975095421075821,0.625342071056366,0.3562162518501282,-0.15518899261951447,0.6476430892944336,0.3757062554359436,-0.11906499415636063,0.7221778631210327,0.3654581606388092,-0.18072932958602905,0.6520005464553833,0.3545724153518677,-0.20699401199817657,0.6402098536491394,0.3875434100627899,-0.1810317188501358,0.662308394908905,0.40173590183258057,-0.162169948220253,5
0.6963006854057312,0.48525914549827576,-0.00013018203026149422,0.6348888874053955,0.44053155183792114,-0.0033671457786113024,0.5928839445114136,0.3769316077232361,-0.0605812594294548,0.5693798661231995,0.3319467008113861,-0.12746712565422058,0.5891127586364746,0.3157534599304199,-0.1854211837053299,0.679728090763092,0.2611032724380493,-0.05716950446367264,0.6632502675056458,0.1691075563430786,-0.11750311404466629,0.663750946521759,0.09799081087112427,-0.15544693171977997,0.672083854675293,0.03185325860977173,-0.18085020780563354,0.7136185169219971,0.2807140648365021,-0.09317106753587723,0.6265804767608643,0.24569877982139587,-0.1557663232088089,0.6077180504798889,0.3123264014720917,-0.12594518065452576,0.6271517872810364,0.3437434434890747,-0.09146672487258911,0.725467324256897,0.3205667734146118,-0.13659009337425232,0.6361891627311707,0.29893872141838074,-0.1960541158914566,0.6244642734527588,0.35648083686828613,-0.15609310567378998,0.6472826600074768,0.3774731457233429,-0.12196039408445358,0.7212230563163757,0.3657304644584656,-0.1778774857521057,0.6510019898414612,0.3550465703010559,-0.20583891868591309,0.6393844485282898,0.38783904910087585,-0.1808849424123764,0.6619768142700195,0.4030379056930542,-0.16281217336654663,5
0.696764349937439,0.4861953854560852,-0.00013504581875167787,0.6344180107116699,0.4413377344608307,-0.0037031075917184353,0.5911610126495361,0.37824463844299316,-0.06313348561525345,0.5663231611251831,0.3330373167991638,-0.1327022761106491,0.5880216360092163,0.3171578347682953,-0.19258734583854675,0.6811898350715637,0.2622486352920532,-0.05889349803328514,0.66367506980896,0.1687442660331726,-0.11875693500041962,0.6649854183197021,0.09813566505908966,-0.15502986311912537,0.6743190884590149,0.03151106834411621,-0.17824594676494598,0.7148453593254089,0.2821905016899109,-0.0938151553273201,0.6273390054702759,0.24578025937080383,-0.1548520177602768,0.608843982219696,0.31412070989608765,-0.1247723251581192,0.6285409331321716,0.34510162472724915,-0.0901353508234024,0.7262777090072632,0.32186606526374817,-0.13584983348846436,0.6366295218467712,0.29950112104415894,-0.1934451460838318,0.6247703433036804,0.3579997420310974,-0.15293775498867035,0.6478292942047119,0.37790530920028687,-0.1188896968960762,0.7208744287490845,0.3661235570907593,-0.17562022805213928,0.650845468044281,0.3555791974067688,-0.20206712186336517,0.639319121837616,0.3894200623035431,-0.17800460755825043,0.6617955565452576,0.40404632687568665,-0.16005690395832062,5
0.6974077224731445,0.4878764748573303,-0.0001448583061574027,0.6332984566688538,0.44231653213500977,0.0012412318028509617,0.5903467535972595,0.37814804911613464,-0.05170249566435814,0.5695089101791382,0.3310241401195526,-0.1146434098482132,0.5932210087776184,0.31405752897262573,-0.1690375804901123,0.6774632930755615,0.26409435272216797,-0.053603172302246094,0.6623339653015137,0.16933868825435638,-0.1109025850892067,0.6629568338394165,0.09800991415977478,-0.1485285758972168,0.6711519360542297,0.03344535827636719,-0.1734609454870224,0.7115858197212219,0.28313130140304565,-0.09065717458724976,0.6279513239860535,0.24887694418430328,-0.14693880081176758,0.6094921231269836,0.3134043216705322,-0.12041974812746048,0.6271105408668518,0.345083624124527,-0.09135448187589645,0.7233341932296753,0.321806401014328,-0.13424421846866608,0.6355887055397034,0.304806113243103,-0.18952378630638123,0.625061571598053,0.36019882559776306,-0.1514064520597458,0.6475383639335632,0.378990113735199,-0.12046163529157639,0.7182106971740723,0.36566680669784546,-0.17580001056194305,0.6494147777557373,0.35927125811576843,-0.20137271285057068,0.6394463777542114,0.3928070068359375,-0.17647229135036469,0.6618061661720276,0.4069775342941284,-0.1588057577610016,5
0.7013856172561646,0.4934924840927124,-0.00013771018711850047,0.6362508535385132,0.44982898235321045,-0.0009694663458503783,0.5913565158843994,0.3869369626045227,-0.056125931441783905,0.5668274164199829,0.340104341506958,-0.1216936931014061,0.5870150327682495,0.32042378187179565,-0.17746222019195557,0.6768141984939575,0.2679954171180725,-0.0571570098400116,0.6615692377090454,0.17285355925559998,-0.1163819208741188,0.662277102470398,0.10197803378105164,-0.15384986996650696,0.6707842350006104,0.035995036363601685,-0.17711390554904938,0.7105573415756226,0.2870601713657379,-0.0935235545039177,0.6264196634292603,0.2510747015476227,-0.15543414652347565,0.6087939143180847,0.31725800037384033,-0.12992054224014282,0.6284418702125549,0.34755489230155945,-0.09895050525665283,0.7227489352226257,0.3260818421840668,-0.13672564923763275,0.6340984106063843,0.3076482117176056,-0.1962687373161316,0.6240429282188416,0.3652898669242859,-0.1574162393808365,0.6479877233505249,0.3833625316619873,-0.1237064078450203,0.7183110117912292,0.37012815475463867,-0.1771661639213562,0.6491442322731018,0.3627181053161621,-0.20565788447856903,0.6394991874694824,0.39667508006095886,-0.18094809353351593,0.6625784039497375,0.4092828035354614,-0.1619640439748764,5
0.6966989636421204,0.4939303398132324,-0.00012337349471636117,0.6333886981010437,0.452361524105072,-0.0014711783733218908,0.5898022651672363,0.38769906759262085,-0.05786002054810524,0.5656542778015137,0.3412116467952728,-0.12494632601737976,0.5865566730499268,0.3205093443393707,-0.18421350419521332,0.6774251461029053,0.26602470874786377,-0.05770307779312134,0.6607579588890076,0.174285426735878,-0.11685602366924286,0.6613916754722595,0.10593891143798828,-0.1513882875442505,0.6696406602859497,0.041671186685562134,-0.17359758913516998,0.7114710807800293,0.2855474054813385,-0.0954904705286026,0.6251410245895386,0.2545540928840637,-0.15842050313949585,0.6084011793136597,0.3210695683956146,-0.13255548477172852,0.6281142830848694,0.34950608015060425,-0.10190057754516602,0.7233707904815674,0.3254677653312683,-0.1397867053747177,0.634419858455658,0.3105596899986267,-0.1985902637243271,0.6237909197807312,0.36772602796554565,-0.15865246951580048,0.6457220315933228,0.385886013507843,-0.12390949577093124,0.7189188599586487,0.3707274794578552,-0.18295130133628845,0.6499307155609131,0.36541277170181274,-0.21184422075748444,0.638670802116394,0.39883363246917725,-0.1877976655960083,0.6591838002204895,0.41154664754867554,-0.1692100167274475,5
0.6993037462234497,0.499536395072937,-0.00014540491974912584,0.6337202191352844,0.4566437602043152,0.0026842050720006227,0.5884296298027039,0.39474648237228394,-0.0517750047147274,0.5647323131561279,0.3480750024318695,-0.11667795479297638,0.5864488482475281,0.32786962389945984,-0.1700173169374466,0.6783277988433838,0.2752437889575958,-0.0481824055314064,0.6616075038909912,0.18093493580818176,-0.10681509971618652,0.6608672142028809,0.11025534570217133,-0.1427958458662033,0.6672040820121765,0.04544246196746826,-0.16564476490020752,0.7104788422584534,0.29450345039367676,-0.08748409152030945,0.6237122416496277,0.260303795337677,-0.15135647356510162,0.6080344915390015,0.32788923382759094,-0.1236305981874466,0.6297757029533386,0.35670971870422363,-0.09012458473443985,0.7214945554733276,0.33293771743774414,-0.1334151029586792,0.631510853767395,0.31356480717658997,-0.19307340681552887,0.6235547661781311,0.37299174070358276,-0.15232175588607788,0.6494560837745667,0.38994693756103516,-0.11824524402618408,0.7164862155914307,0.3763100802898407,-0.17662395536899567,0.6458098292350769,0.37131741642951965,-0.20367416739463806,0.6387341022491455,0.4070289433002472,-0.17832034826278687,0.6650834083557129,0.4187586307525635,-0.16044050455093384,5
0.7017466425895691,0.5036805272102356,-0.00010233987995889038,0.6364524960517883,0.4611855745315552,-0.0008189366781152785,0.5922974348068237,0.3988014757633209,-0.05839596316218376,0.5655408501625061,0.3525877594947815,-0.12636813521385193,0.5838481783866882,0.33098337054252625,-0.1844700425863266,0.6806464791297913,0.27559536695480347,-0.058473195880651474,0.6598334908485413,0.18403881788253784,-0.11991556733846664,0.6602835059165955,0.11385758221149445,-0.1563001126050949,0.6687808632850647,0.047270238399505615,-0.17959484457969666,0.7133929133415222,0.2956962287425995,-0.09524917602539062,0.6210787892341614,0.26302653551101685,-0.16011875867843628,0.6069692969322205,0.3313142657279968,-0.12807776033878326,0.6308683753013611,0.3572545647621155,-0.0912555456161499,0.7240455150604248,0.3358403146266937,-0.13919037580490112,0.6295363903045654,0.3153034448623657,-0.19701196253299713,0.6224797964096069,0.37454238533973694,-0.15194852650165558,0.6484857797622681,0.39108362793922424,-0.11401624977588654,0.7184475660324097,0.3803480267524719,-0.18087129294872284,0.6461004614830017,0.3703625798225403,-0.20780305564403534,0.6379194855690002,0.40463849902153015,-0.18135711550712585,0.6623753309249878,0.4168480634689331,-0.16143609583377838,5
